TITLE,PUBLISHER,STORY
Contraction in Russia's manufacturing sector slows,MarketWatch,dR0-DLfMF52PQhMu-ciaK9JI-sVrM
GLOBAL ECONOMY-China accelerates as euro zone stumbles,Reuters,dR0-DLfMF52PQhMu-ciaK9JI-sVrM
"RPT-UPDATE 2-China official PMI hits 5-month high in May, boding well for Q2",Reuters,dR0-DLfMF52PQhMu-ciaK9JI-sVrM
China manufacturing PMI rises to 50.8 in May,MarketWatch,dR0-DLfMF52PQhMu-ciaK9JI-sVrM
China's official PMI to rise slightly in May,Reuters,dR0-DLfMF52PQhMu-ciaK9JI-sVrM
"TREASURIES-Yields rise with German debt, re-set of bearish bond bets",Reuters,dcsMG9k5ZBTI_3MnrLtLtLyQXPgnM
Treasurys fall for fourth straight day,MarketWatch,dcsMG9k5ZBTI_3MnrLtLtLyQXPgnM
Treasurys see biggest three-day drop since March,MarketWatch,dcsMG9k5ZBTI_3MnrLtLtLyQXPgnM
"TREASURIES-Yields rise before ECB meeting, US payrolls report",Reuters,dcsMG9k5ZBTI_3MnrLtLtLyQXPgnM
TREASURIES-Yields rise from one-year lows,Reuters,dcsMG9k5ZBTI_3MnrLtLtLyQXPgnM
Ford Canada takes top spot for May vehicle sales,Reuters,d_UiqcnbiU1tyAM5xsMoW5hMHy1JM
UPDATE 3-Automakers report strong uptick in May US sales,Reuters,d_UiqcnbiU1tyAM5xsMoW5hMHy1JM
Automakers report strong uptick in May US sales,Reuters,d_UiqcnbiU1tyAM5xsMoW5hMHy1JM
General Motors U.S. sales jump 13% in May,MarketWatch,d_UiqcnbiU1tyAM5xsMoW5hMHy1JM
You have just two weeks to protect your computer,MarketWatch,dEYP72zFhFdHOaMoiXQLyd4uNXtJM
"UPDATE 3-US disrupts major hacking, extortion ring; Russian charged",Reuters,dEYP72zFhFdHOaMoiXQLyd4uNXtJM
"REFILE-UPDATE 2-US disrupts major hacking, extortion ring; Russian charged",Reuters,dEYP72zFhFdHOaMoiXQLyd4uNXtJM
Is your computer secretly a bot?,MarketWatch,dEYP72zFhFdHOaMoiXQLyd4uNXtJM
Hijacked Computer Network Broken Up by Law Enforcement,MarketWatch,dEYP72zFhFdHOaMoiXQLyd4uNXtJM
US unveils multinational action against cybercrime ring,MarketWatch,dEYP72zFhFdHOaMoiXQLyd4uNXtJM
What Alice from 'The Brady Bunch' would earn today,MarketWatch,dyt4OXF6RnOYGdMOv1i6JdRplJplM
Ann B. Davis of 'Brady Bunch' fame dead at 88,MarketWatch,dyt4OXF6RnOYGdMOv1i6JdRplJplM
"UPDATE 1-Actress Ann B. Davis, devoted 'Brady Bunch' housekeeper, dies",Reuters,dyt4OXF6RnOYGdMOv1i6JdRplJplM
"European shares slip as euro zone recovery slows, ECB looms",Reuters,dLLmuV7pAbIxUoM_GdCJpbx_o3WvM
German bonds firm up as investors prepare for ECB to act,Reuters,dLLmuV7pAbIxUoM_GdCJpbx_o3WvM
Euro-zone business activity slows sharply in May,MarketWatch,dLLmuV7pAbIxUoM_GdCJpbx_o3WvM
5 unintended consequences of Draghi's Big Bazooka,MarketWatch,dLLmuV7pAbIxUoM_GdCJpbx_o3WvM
Europe Factors to Watch-Shares set to dip; all eyes on ECB,Reuters,dLLmuV7pAbIxUoM_GdCJpbx_o3WvM
"Euro seen hamstrung ahead of ECB meeting, Aussie eyes GDP",Reuters,dLLmuV7pAbIxUoM_GdCJpbx_o3WvM
"Negative rates may not make euro zone banks lend more, BIS chief says",Reuters,dLLmuV7pAbIxUoM_GdCJpbx_o3WvM
Sterling caught in euro's relief-fueled slipstream,Reuters,dLLmuV7pAbIxUoM_GdCJpbx_o3WvM
FOREX-Euro gets a respite after euro zone inflation data,Reuters,dLLmuV7pAbIxUoM_GdCJpbx_o3WvM
Dollar falls vs. rivals; euro rebounds above $1.36,MarketWatch,dLLmuV7pAbIxUoM_GdCJpbx_o3WvM
ECB officials worry about EU banks facing US fines,MarketWatch,dLLmuV7pAbIxUoM_GdCJpbx_o3WvM
Euro-zone inflation rate falls in May,MarketWatch,dLLmuV7pAbIxUoM_GdCJpbx_o3WvM
"FOREX-Dollar near 4-mth high as data lifts sentiment, euro wary of ECB",Reuters,dLLmuV7pAbIxUoM_GdCJpbx_o3WvM
"GLOBAL MARKETS-Stocks flat near record, euro dips on ECB bets",Reuters,dLLmuV7pAbIxUoM_GdCJpbx_o3WvM
Fed's Fisher sees no rate hikes until next year,MarketWatch,dvP9XaPWc6az3JMecT6LKeqEy837M
Fed's George urges halt to bond reinvestment before rate hike,Reuters,dvP9XaPWc6az3JMecT6LKeqEy837M
Fed's George sees rate hikes coming sooner,MarketWatch,dvP9XaPWc6az3JMecT6LKeqEy837M
Lithuania gets preliminary ECB nod to adopt euro,MarketWatch,diOFvBYS9CEZrnM3iuwUWz4b_ht-M
"UPDATE 1-Lithuania ready to adopt euro from 2015, Commission says",Reuters,diOFvBYS9CEZrnM3iuwUWz4b_ht-M
Dai-ichi to buy Protective Life for $5.7 billion,MarketWatch,dCUjk7iNj5qQo4MvVktiMHmgm_T2M
Update-Moody's affirms Dai-ichi Life's A1 rating; outlook stable,Reuters,dCUjk7iNj5qQo4MvVktiMHmgm_T2M
UPDATE 1-Japan's Dai-ichi Life agrees to buy Protective Life for $5.7 bln,Reuters,dCUjk7iNj5qQo4MvVktiMHmgm_T2M
Dai-Ichi Life to buy Protective Life for $5.7 bln - filing,Reuters,dCUjk7iNj5qQo4MvVktiMHmgm_T2M
Trina Solar Responds to U.S. Department of Commerce's Announcement of  ...,MarketWatch,dPyPas5BU3j2reMZ7jNEg3Pb87IKM
US-China solar dispute heats up,MarketWatch,dPyPas5BU3j2reMZ7jNEg3Pb87IKM
UPDATE 3-US sets new import duties on Chinese solar products,Reuters,dPyPas5BU3j2reMZ7jNEg3Pb87IKM
China expresses 'strong dissatisfaction' with US solar tariff,Reuters,dPyPas5BU3j2reMZ7jNEg3Pb87IKM
UPDATE 2-US sets new import duties on Chinese solar products,Reuters,dPyPas5BU3j2reMZ7jNEg3Pb87IKM
Sprint agrees to pay about $40/shr to buy T-Mobile: source,Reuters,drjQKzd9vsVvKTMqXEitYnU8__xbM
UPDATE 3-Sprint agrees to pay about $40/shr to buy T-Mobile -source,Reuters,drjQKzd9vsVvKTMqXEitYnU8__xbM
UPDATE 2-Sprint close to agreement on terms to buy T-Mobile -report,Reuters,drjQKzd9vsVvKTMqXEitYnU8__xbM
"Sprint, T-Mobile move closer to $50 billion merger",MarketWatch,drjQKzd9vsVvKTMqXEitYnU8__xbM
Euro flat against dollar ahead of ECB meeting,MarketWatch,d84jnxHjQNm9acMpm2areNmDtrR_M
PRECIOUS-Gold holds near 4-month low as ECB move on rates awaited,Reuters,d84jnxHjQNm9acMpm2areNmDtrR_M
PRECIOUS-Gold holds near 4-month low as ECB decision awaited,Reuters,d84jnxHjQNm9acMpm2areNmDtrR_M
Euro pinned near four-month lows as ECB looms,Reuters,d84jnxHjQNm9acMpm2areNmDtrR_M
FOREX- Euro pinned near four-month lows as ECB looms,Reuters,d84jnxHjQNm9acMpm2areNmDtrR_M
"ECB cuts won't fix economy, but they will anger Germany",MarketWatch,d84jnxHjQNm9acMpm2areNmDtrR_M
Dollar up vs. euro as investors anticipate ECB easing,MarketWatch,d84jnxHjQNm9acMpm2areNmDtrR_M
"FOREX-Dollar rises on rates, euro anxieties",Reuters,d84jnxHjQNm9acMpm2areNmDtrR_M
RPT-FOREX-Dollar's gains trimmed after US private-sector jobs data,Reuters,d84jnxHjQNm9acMpm2areNmDtrR_M
"Gold barely budges ahead of US jobs, ECB cues",MarketWatch,d84jnxHjQNm9acMpm2areNmDtrR_M
US yields set to spoil ECB easing party for emerging markets,Reuters,d84jnxHjQNm9acMpm2areNmDtrR_M
"GLOBAL MARKETS-Stocks edge lower, euro down ahead of ECB meeting",Reuters,d84jnxHjQNm9acMpm2areNmDtrR_M
Euro needs to fall to $1.30 to satisfy ECB: strategists,Reuters,d84jnxHjQNm9acMpm2areNmDtrR_M
German bonds firm up as investors prepare for ECB to act,Reuters,d84jnxHjQNm9acMpm2areNmDtrR_M
EUROPE ECONOMY-Euro zone economy stutters as ECB gears up for action,Reuters,d84jnxHjQNm9acMpm2areNmDtrR_M
European shares steady; all eyes on ECB,Reuters,d84jnxHjQNm9acMpm2areNmDtrR_M
"Negative rates may not make euro zone banks lend more, BIS chief says",Reuters,d84jnxHjQNm9acMpm2areNmDtrR_M
"WRAPUP 3-US retail sales miss expectations, jobless claims rise",Reuters,dWIHIFwOG6j15rMz4BlNn2Qff6qWM
May retail sales show economy still growing,MarketWatch,dWIHIFwOG6j15rMz4BlNn2Qff6qWM
No immediate risk to Iraq's oil supplies: IEA,MarketWatch,d213zY9vVA7_w1MQt0rokz_zl7rXM
COLUMN-Are Asia's crude oil buyers too relaxed over Iraq?: Clyde Russell,Reuters,d213zY9vVA7_w1MQt0rokz_zl7rXM
"Oil futures surge on Iraq concerns, tops $107/Bbl",MarketWatch,d213zY9vVA7_w1MQt0rokz_zl7rXM
NYMEX-US crude hits 9-month high amid Iraq unrest,Reuters,d213zY9vVA7_w1MQt0rokz_zl7rXM
COMMODITIES-Oil surges on Iraq; multi-month lows in many markets,Reuters,d213zY9vVA7_w1MQt0rokz_zl7rXM
"UPDATE 2-Intel raises outlook on stronger PC demand, shares jump",Reuters,djSqhHoZ9ofILOMvigJ0zi3pLgrdM
CORRECTED-Intel raises outlook on stronger PC demand,Reuters,djSqhHoZ9ofILOMvigJ0zi3pLgrdM
Intel lifts sales outlook on business PC demand,MarketWatch,djSqhHoZ9ofILOMvigJ0zi3pLgrdM
RPT-Fitch Affirms China's Bright Food at 'BBB-'; Outlook Stable,Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
Fitch Affirms UK at 'AA+'; Outlook Stable,Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
Fitch Affirms Lebanon at 'B'; Outlook Negative,Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
Fitch Affirms Turks and Caicos Islands' UK Government Guaranteed USD Bond  ...,Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
Fitch Revises South Africa's Outlook to Negative; Affirms at 'BBB',Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
Fitch Affirms Principal Financial Group's IDR at 'A'; Outlook Revised to Stable,Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
Fitch Affirms BayernLB at 'A+'; Outlook Negative,Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
Fitch Affirms Caffil's OF at 'AA+' on Revised Breakeven Overcollateralisation,Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
Fitch Affirms LBBW at 'A+'/Negative; Upgrades VR to 'bbb',Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
Fitch Affirms Landesbank Saar at 'A'; Outlook Negative,Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
Fitch: Banks' Cover Pool Encumbrance Remains Broadly Stable,Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
"Fitch Affirms Societe de Financement Local at 'AA', Outlook Stable",Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
Fitch Affirms Accor SA at 'BBB-'; Stable Outlook,Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
RPT-Fitch Affirms and Withdraws Insurance Australia Group's Ratings at 'AA  ...,Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
"RPT-Fitch Affirms India's Power Grid Corporation at 'BBB-', Outlook Stable",Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
Fitch Affirms Accor SA at 'BBB-'; Stable Outlook,Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
"RPT-Fitch Affirms India's Power Grid Corporation at 'BBB-', Outlook Stable",Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
Fitch Affirms and Withdraws FE's Subsidiary Ratings; Outlook Stable,MarketWatch,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
Fitch: Sovereign Stresses Mar Corporate Rating Trends in Early 2014,Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
"RPT-Fitch Affirms Danske Bank Category C Covered Bonds at 'AAA', Outlook  ...",Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
RPT-Fitch affirms Aneka Gas Industri at 'A-(idn)'; outlook stable,Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
"RPT-Fitch Revises Outlooks on 8 Japanese Insurers, Aflac to Negative",Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
Fitch Affirms Unibail-Rodamco at 'A'; Outlook Stable,Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
Fitch Downgrades Remy Cointreau SA to 'BB+'; Outlook Stable,Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
RPT-Fitch Downgrades Solocal to 'RD'; Re-Assigns IDR 'B-' ; Outlook Stable,Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
RPT-Fitch Downgrades Krayinvestbank to 'B'; Affirms Viability Rating at 'b-',Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
RPT-Fitch Affirms Rural Electrification Corporation at 'BBB-'/Stable,Reuters,dAZC0aRMk1ONyvMUjTyEB_iZmrZLM
"UPDATE 2-Carney signals earlier British rate rise, sterling soars",Reuters,dfR3NMALxHL-u4MQhrnGFhwjutzGM
"UK housing stocks fall on rate-hike, mortgage talk",MarketWatch,dfR3NMALxHL-u4MQhrnGFhwjutzGM
"Sterling rallies, rate futures point to BoE hike before year end",Reuters,dfR3NMALxHL-u4MQhrnGFhwjutzGM
UPDATE 1-Bank of England's Carney says rates could rise sooner than expected,Reuters,dfR3NMALxHL-u4MQhrnGFhwjutzGM
Senate confirms Obama's Fed nominees,MarketWatch,db9NsrhxrGCYHsM6S0fVrLXuvb-2M
Fischer confirmed to be No. 2 at US Fed,Reuters,db9NsrhxrGCYHsM6S0fVrLXuvb-2M
UPDATE 3-Taxis sow traffic chaos in Europe protesting against Uber car app,Reuters,dSZQxXz451BKSYMrSSGlT7ubad4eM
"Uber seeks manager in Brussels, where it's banned",MarketWatch,dSZQxXz451BKSYMrSSGlT7ubad4eM
European taxi drivers plan big protests against Uber,MarketWatch,dSZQxXz451BKSYMrSSGlT7ubad4eM
"China's money rates slip, offer no signs of monetary policy change",Reuters,dgcVzPkl5t4gMiM55H_b-0mPd3IhM
South Korea yuan bank deposits set new record in May,Reuters,dgcVzPkl5t4gMiM55H_b-0mPd3IhM
CHINA MONEY -Chinese stocks lure domestic funds chasing policy dividend,Reuters,dgcVzPkl5t4gMiM55H_b-0mPd3IhM
UPDATE 2-China's faster lending in May seen helping steady economy,Reuters,dgcVzPkl5t4gMiM55H_b-0mPd3IhM
Chinese new yuan loans rise in May,MarketWatch,dgcVzPkl5t4gMiM55H_b-0mPd3IhM
China May new bank loans at 870.8 bln yuan,Reuters,dgcVzPkl5t4gMiM55H_b-0mPd3IhM
RPT-China Construction Bank to get yuan clearing role in London -FT,Reuters,dgcVzPkl5t4gMiM55H_b-0mPd3IhM
Dispute with CEO led to exit of Twitter's No. 2,MarketWatch,dXWUGSRb5SMoFnMpjYghEQGucB79M
UPDATE 4-Two senior Twitter executives resign as growth lags,Reuters,dXWUGSRb5SMoFnMpjYghEQGucB79M
UPDATE 3-Twitter chief operating officer resigns as growth lags,Reuters,dXWUGSRb5SMoFnMpjYghEQGucB79M
Twitter operating chief Ali Rowghani resigns,MarketWatch,dXWUGSRb5SMoFnMpjYghEQGucB79M
UPDATE 1-US Senate panel to examine AT&T plan to buy DirectTV,Reuters,dd2PpeLMCRaFoOM4S_2JyXBEvsgsM
US Senate panel to examine AT&T plan to buy DirectTV,Reuters,dd2PpeLMCRaFoOM4S_2JyXBEvsgsM
AT&T's DirecTV Acquisition Places Major Bet on Proposed FCC Net Neutrality  ...,MarketWatch,dd2PpeLMCRaFoOM4S_2JyXBEvsgsM
"WRAPUP 2-US producer prices fall, but inflation still seen firming",Reuters,d9uzkCFBCFF5WeM-JmWU-TCWP_SdM
Producer prices retreat in May after two strong gains,MarketWatch,d9uzkCFBCFF5WeM-JmWU-TCWP_SdM
Producer price index falls unexpectedly in May,MarketWatch,d9uzkCFBCFF5WeM-JmWU-TCWP_SdM
UPDATE 1-S&P cuts Bulgaria's sovereign rating to BBB-,Reuters,d0Ec0yzweWkyCXMIVNVz8ytPEeE9M
"S&P raises U.K.'s outlook, affirms triple-A rating",MarketWatch,d0Ec0yzweWkyCXMIVNVz8ytPEeE9M
"UPDATE 1-S&P lifts outlook on UK's top credit rating, but warns on EU exit",Reuters,d0Ec0yzweWkyCXMIVNVz8ytPEeE9M
RPT-S&P cuts Bulgaria's sovereign rating to BBB-,Reuters,d0Ec0yzweWkyCXMIVNVz8ytPEeE9M
TREASURIES-Prices inch lower in thin trading; Fed meeting looms,Reuters,dBmheMbLG1JM-jMlnxbKinpkJh0pM
Treasury yields climb on Carney's rate-hike signal,MarketWatch,dBmheMbLG1JM-jMlnxbKinpkJh0pM
"TREASURIES-Prices fall, weighed by Bank of England, Fed rate outlook",Reuters,dBmheMbLG1JM-jMlnxbKinpkJh0pM
TREASURIES-Prices leap on strong US 30-year bond sale,Reuters,dBmheMbLG1JM-jMlnxbKinpkJh0pM
"Treasurys surge, snap 4-day losing streak",MarketWatch,dBmheMbLG1JM-jMlnxbKinpkJh0pM
TREASURIES-Prices inch up on soft US data; 30-year bond sale looms,Reuters,dBmheMbLG1JM-jMlnxbKinpkJh0pM
Treasurys fall a fourth day after subpar auction,MarketWatch,dBmheMbLG1JM-jMlnxbKinpkJh0pM
TREASURIES-Prices little changed after soft US 10-year auction,Reuters,dBmheMbLG1JM-jMlnxbKinpkJh0pM
Pound nears $1.70 on prospects of rate hike,MarketWatch,dl_HTP5cUks5BlMRrRBfZUMPCOuZM
"UPDATE 5-Carney signals earlier British rate rise, sterling soars",Reuters,dl_HTP5cUks5BlMRrRBfZUMPCOuZM
British rate rise in 2014 less certain than market thinks,Reuters,dl_HTP5cUks5BlMRrRBfZUMPCOuZM
"INVESTMENT FOCUS-Press here, Mr Carney, for lower volatility?",Reuters,dl_HTP5cUks5BlMRrRBfZUMPCOuZM
Pound spikes on rate-hike talk,MarketWatch,dl_HTP5cUks5BlMRrRBfZUMPCOuZM
UPDATE 9-Oil prices climb again amid escalating violence in Iraq,Reuters,dyEtRaCpLesvJIMctpf1FJ3FDhrwM
CANADA FX DEBT-Canada dollar flat despite higher oil prices,Reuters,dyEtRaCpLesvJIMctpf1FJ3FDhrwM
Oil futures tally biggest weekly gain of the year,MarketWatch,dyEtRaCpLesvJIMctpf1FJ3FDhrwM
CANADA FX DEBT-Canada dollar steady despite oil-price jump,Reuters,dyEtRaCpLesvJIMctpf1FJ3FDhrwM
Are Asia's crude oil buyers too relaxed over Iraq?: Clyde Russell,Reuters,dyEtRaCpLesvJIMctpf1FJ3FDhrwM
"Brent climbs toward $114, hits nine-month top on Iraq crisis",Reuters,dyEtRaCpLesvJIMctpf1FJ3FDhrwM
REFILE-UPDATE 3-Priceline adds OpenTable to its menu for $2.6 bln,Reuters,d106zVBYOtb_HKMHANjagpZw5e2JM
"Intel, OpenTable lead tech sector higher",MarketWatch,d106zVBYOtb_HKMHANjagpZw5e2JM
Priceline pays highly to reserve OpenTable,MarketWatch,d106zVBYOtb_HKMHANjagpZw5e2JM
Beware of these 5 claims carmakers make,MarketWatch,djgB2w3ZYkZ8fhMekdq6P5Eh2RpDM
UPDATE 1-Ford lowers fuel economy rating for six vehicles,Reuters,djgB2w3ZYkZ8fhMekdq6P5Eh2RpDM
EPA says Ford to correct fuel economy standard for six cars,Reuters,djgB2w3ZYkZ8fhMekdq6P5Eh2RpDM
UPDATE 4-Medtronic nears $45 billion-plus deal for Covidien -sources,Reuters,dPdLoYxgWSGCFRM3tUxQAM7avKG3M
"Medtronic, Covidien in $40 billion merger talks: WSJ",MarketWatch,dPdLoYxgWSGCFRM3tUxQAM7avKG3M
Williams inks $6 billion deal for shale oil expansion,MarketWatch,dpuJWeRzTm_B3OM1gAojx4NGrz6vM
UPDATE 1-Williams Cos to buy stake in Access Midstream Partners for $3 bln  ...,Reuters,dpuJWeRzTm_B3OM1gAojx4NGrz6vM
Williams Cos to buy stake in Access Midstream Partners for $3 bln -Bloomberg,Reuters,dpuJWeRzTm_B3OM1gAojx4NGrz6vM
EU urges Russia to weigh improved offer for Ukraine gas,Reuters,dTp8zKwI__t-B1MiiAkQxSALe6XjM
Russia's Medvedev says open to gas talks if Ukraine pays off debt,Reuters,dTp8zKwI__t-B1MiiAkQxSALe6XjM
UPDATE 1-EU urges Russia to weigh improved offer for Ukraine gas,Reuters,dTp8zKwI__t-B1MiiAkQxSALe6XjM
Ukraine says enough gas in storage to meet needs until December,Reuters,dTp8zKwI__t-B1MiiAkQxSALe6XjM
"Gazprom CEO accuses Ukraine of being ""unconstructive"" in gas talks",Reuters,dTp8zKwI__t-B1MiiAkQxSALe6XjM
Gazprom files lawsuit in Stockholm court to recover Ukraine debt,Reuters,dTp8zKwI__t-B1MiiAkQxSALe6XjM
Ukraine faces gas cut threat as talks with Russia fail,Reuters,dTp8zKwI__t-B1MiiAkQxSALe6XjM
CORRECTED-EU's energy chief aims for further Ukraine-Russia gas talks,Reuters,dTp8zKwI__t-B1MiiAkQxSALe6XjM
UPDATE 2-Russia's Gazprom reduces gas to Ukraine after deadline passes,Reuters,dTp8zKwI__t-B1MiiAkQxSALe6XjM
EU's energy chief says confident gas supply commitments will be met,Reuters,dTp8zKwI__t-B1MiiAkQxSALe6XjM
Gazprom demands gas prepayments from Ukraine,MarketWatch,dTp8zKwI__t-B1MiiAkQxSALe6XjM
"UPDATE 2-Vodafone targets ""connected cars"" with Italian deal",Reuters,d8OFqAT7Gz4ZrIMyHpXz9M36Oqk6M
Vodafone to buy Cobra Automotive for €145 million,MarketWatch,d8OFqAT7Gz4ZrIMyHpXz9M36Oqk6M
"UPDATE 3-Medtronic to buy Covidien for $42.9 bln, rebase in Ireland",Reuters,d9ClIP-_xU9wAuMNd9UW-vKjakHZM
Medtronic to Acquire Covidien for $42.9 billion in Cash and Stock,MarketWatch,d9ClIP-_xU9wAuMNd9UW-vKjakHZM
US STOCKS-Futures drop as Iraq turmoil continues,Reuters,dusKr1wwmrLixCMllnrVDO4buog3M
Stock futures drop as Iraq violence ramps up,MarketWatch,dusKr1wwmrLixCMllnrVDO4buog3M
Oil prices extends gains on ongoing Iraq fighting,MarketWatch,dALTxIdj6g9GqPMGWQhW5c3iqMlKM
Brent up near $113 on supply worries as Iraq violence rises,Reuters,dALTxIdj6g9GqPMGWQhW5c3iqMlKM
UPDATE 4-Brent up near $113 on supply worries as Iraq violence rises,Reuters,dALTxIdj6g9GqPMGWQhW5c3iqMlKM
"GLOBAL MARKETS-Iraq, Ukraine tensions keep markets on edge",Reuters,dALTxIdj6g9GqPMGWQhW5c3iqMlKM
"Iraq unrest, seasonal demand supports oil prices",MarketWatch,dALTxIdj6g9GqPMGWQhW5c3iqMlKM
UPDATE 2-Level 3 to buy tw telecom to expand US fiber network,Reuters,dw6ip5EC0xFzuJMH7nRZIAGw3yNJM
Level 3 to buy TW Telecom for $5.7 billion,MarketWatch,dw6ip5EC0xFzuJMH7nRZIAGw3yNJM
WRAPUP 1-Sturdy US manufacturing data bolster growth outlook,Reuters,d6TndguMc0psFvMXTyJyjuWdaSaRM
Industrial production climbs 0.6% in May,MarketWatch,d6TndguMc0psFvMXTyJyjuWdaSaRM
CORRECTED-Alibaba names partnership members in new IPO prospectus,Reuters,dj4dpYAtza6eGsMohW6j9Rs6_EnhM
Alibaba provides new details of board setup,MarketWatch,dj4dpYAtza6eGsMohW6j9Rs6_EnhM
UPDATE 1-Alibaba names partnership members in new IPO prospectus,Reuters,dj4dpYAtza6eGsMohW6j9Rs6_EnhM
Alibaba reveals more details about Internet business,MarketWatch,dj4dpYAtza6eGsMohW6j9Rs6_EnhM
CORRECTED-US STOCKS-Wall St inches up on M&A deals; Iraq worries cap  ...,Reuters,ddjOEfX35-xp0LMaGMh1-7QU4P0ZM
US STOCKS-Wall St advances as M&A offsets Iraq worry,Reuters,ddjOEfX35-xp0LMaGMh1-7QU4P0ZM
US STOCKS-Futures drop as Iraq turmoil continues,Reuters,ddjOEfX35-xp0LMaGMh1-7QU4P0ZM
"Investors monitor Iraq turmoil, await the Fed",MarketWatch,ddjOEfX35-xp0LMaGMh1-7QU4P0ZM
UPDATE 2-Shell to sell most of stake in Australia's Woodside for $5.7 bln,Reuters,dsQ52Lmn79pZYzM6WHiH4nTwxlBNM
"Australia shares edge down to near 4-wk lows; banks, energy down",Reuters,dsQ52Lmn79pZYzM6WHiH4nTwxlBNM
Shell cuts stake in Australia's Woodside Petroleum,MarketWatch,dsQ52Lmn79pZYzM6WHiH4nTwxlBNM
UPDATE 1-BG sells UK CATS gas pipeline stake to infrastructure fund,Reuters,dYrWSMXxl9gR6ZMJsKtpnZ-YTqcoM
BG to sell its stake in CATS pipeline in North Sea,MarketWatch,dYrWSMXxl9gR6ZMJsKtpnZ-YTqcoM
UPDATE 2-Whitbread sees signs of economic recovery in UK regions,Reuters,d6pq12dpcMke32MmSENzn-9_FgXiM
"Whitbread sales up 6.9% on Premier Inn, Costa",MarketWatch,d6pq12dpcMke32MmSENzn-9_FgXiM
Iraq concerns lift top-rated euro zone bonds but Fed limits gains,Reuters,dguKAOyclcB5VYMiuiR5DIO4vLLcM
Fed faces economy with conflicting vital signs,MarketWatch,dguKAOyclcB5VYMiuiR5DIO4vLLcM
"Stock futures higher ahead of CPI, Fed meeting",MarketWatch,dU5nhzZaxL9YLsMGyVP3ZNcwtgF_M
UPDATE 1-Medtronic deal draws Washington scrutiny of tax relocations,Reuters,dU5nhzZaxL9YLsMGyVP3ZNcwtgF_M
Medtronic deal draws Washington scrutiny of corporate tax relocations,Reuters,dU5nhzZaxL9YLsMGyVP3ZNcwtgF_M
UPDATE 1-Medtronic's Covidien deal raises bar for rivals to merge,Reuters,dU5nhzZaxL9YLsMGyVP3ZNcwtgF_M
US STOCKS-Wall St ends up slightly on M&A; Iraq closely watched,Reuters,dU5nhzZaxL9YLsMGyVP3ZNcwtgF_M
US stocks inch up; Iraq concerns weigh,MarketWatch,dU5nhzZaxL9YLsMGyVP3ZNcwtgF_M
WRAPUP 3-Argentina vows to service debt despite new legal blow,Reuters,dnF7abUJ25_3jOMp56fVb6PNsewAM
"COLUMN-If Argentina restructures bonds to evade hedge funds, sanctions loom  ...",Reuters,dnF7abUJ25_3jOMp56fVb6PNsewAM
Q&A-What's next for Argentina's debt battle after latest court defeat?,Reuters,dnF7abUJ25_3jOMp56fVb6PNsewAM
